time,clientIp,clientMac,serverIp,sPort,dPort,application
14:26:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,Dalvik/2.1.0 (Linux; U; Android 5.1; m3 note Build/LMY47I)
14:26:59,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:59,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:28,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:28,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:28,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:27:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:15,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:15,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:15,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:15,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:15,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.116.219,001c54ff0812,112.25.86.48,53718,80,null
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:50,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:57,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:28:59,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:17,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:28,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:34,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:34,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:44,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:29:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:11,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:30,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,Dalvik/2.1.0 (Linux; U; Android 6.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10)
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:30:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:31:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:31:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:31:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:31:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:31:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
